tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
25.00;317371668#1_1;150.53;14.05;4.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_44;21.00;Bus_44;0;148.58;1.04;0.00;10.48;MotorCycle;;0;0.00
28.00;317371668#1_1;150.53;14.80;6.00;1.00;317371668#1_1;1.95;0.00;tripinfo_Auto_51;22.00;Auto_51;0;148.58;1.17;0.00;11.95;MotorCycle;;1;1.00
34.00;317371668#1_1;150.53;12.47;11.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_95;23.00;Bus_95;0;147.83;1.06;0.00;12.50;Auto;;0;0.00
38.00;317371668#1_1;150.53;12.60;14.00;2.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_103;24.00;MotorCycle_103;0;147.83;0.95;0.00;12.09;Auto;;0;0.00
40.00;317371668#1_1;150.53;12.24;18.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_104;22.00;MotorCycle_104;0;146.83;0.89;0.00;9.59;Car;;0;0.00
43.00;317371668#1_1;150.53;11.95;22.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_187;21.00;Car_187;0;148.58;0.89;0.00;8.59;MotorCycle;;0;0.00
52.00;317371668#1_1;150.53;13.24;30.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_246;22.00;Car_246;0;148.58;0.97;0.00;10.04;MotorCycle;;0;0.00
58.00;331667964#4_1;46.11;12.88;1.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_17;57.00;Auto_17;0;559.70;0.94;0.00;13.34;MotorCycle;;0;0.00
58.00;317371668#1_1;150.53;13.70;36.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_280;22.00;Auto_280;0;148.58;0.99;0.00;10.56;MotorCycle;;0;0.00
62.00;317371668#1_1;150.53;13.86;40.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_281;22.00;Auto_281;0;146.83;1.08;0.00;11.33;Car;;0;0.00
63.00;331667964#4_1;46.11;12.63;5.00;4.00;37571582#0_1;3.70;0.00;tripinfo_Auto_18;58.00;Auto_18;0;557.95;0.94;0.00;14.79;Car;;0;0.00
65.00;331667964#4_1;46.11;14.04;8.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_52;57.00;Bus_52;0;558.95;1.02;0.00;16.48;Auto;;0;0.00
66.00;317371668#1_1;150.53;13.99;43.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_293;23.00;MotorCycle_293;0;146.83;1.14;0.00;13.07;Car;;1;1.00
68.00;36897741#0_1;60.96;8.78;0.00;0.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_6;68.00;MotorCycle_6;0;383.46;1.05;0.00;40.46;Auto;;1;15.00
70.00;36897741#0_1;60.96;9.84;4.00;0.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_41;66.00;MotorCycle_41;0;382.46;0.96;0.00;35.69;Car;;1;13.00
73.00;36897741#0_1;60.96;9.34;9.00;0.00;167456697_1;2.70;0.00;tripinfo_Car_78;64.00;Car_78;0;383.46;1.01;0.00;35.06;Auto;;1;7.00
75.00;331667964#4_1;46.11;11.99;13.00;0.00;37571582#0_1;2.70;0.00;tripinfo_Car_111;62.00;Car_111;0;558.95;0.87;0.00;15.44;Auto;;0;0.00
78.00;331667964#4_1;46.11;13.24;22.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Car_188;56.00;Car_188;0;559.70;0.97;0.00;13.91;MotorCycle;;0;0.00
82.00;317371668#1_1;150.53;12.59;59.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_443;23.00;Bus_443;0;147.83;1.24;0.00;13.39;Auto;;0;0.00
84.00;317371668#1_1;150.53;13.15;62.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Bus_444;22.00;Bus_444;0;148.58;0.96;0.00;9.95;MotorCycle;;0;0.00
88.00;317371668#1_1;150.53;13.94;68.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_511;20.00;MotorCycle_511;0;148.58;1.01;0.00;9.10;MotorCycle;;0;0.00
93.00;317371668#1_1;150.53;13.69;71.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_533;22.00;MotorCycle_533;0;148.58;0.99;0.00;10.44;MotorCycle;;0;0.00
98.00;317371668#1_1;150.53;13.19;75.00;4.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_534;23.00;MotorCycle_534;0;146.83;1.04;0.00;12.31;Car;;0;0.00
102.00;317371668#1_1;150.53;13.29;79.00;5.00;317371668#1_1;3.70;0.00;tripinfo_Car_560;23.00;Car_560;0;146.83;1.13;0.00;13.12;Car;;0;0.00
104.00;331667964#4_1;46.11;14.92;50.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_384;54.00;Auto_384;0;559.70;1.10;0.00;16.50;MotorCycle;;0;0.00
106.00;167457326_1;304.94;15.08;4.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_42;102.00;Auto_42;0;500.26;1.09;0.00;68.51;Auto;;1;38.00
106.00;317371668#1_1;150.53;12.48;82.00;5.00;317371668#1_1;2.70;0.00;tripinfo_Bus_588;24.00;Bus_588;0;147.83;0.95;0.00;12.01;Auto;;0;0.00
107.00;331667964#4_1;46.11;13.82;53.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_402;54.00;MotorCycle_402;0;559.70;1.02;0.00;13.64;MotorCycle;;0;0.00
108.00;167457326_1;304.94;14.02;8.00;4.00;317766697#1_1;3.70;0.00;tripinfo_Auto_43;100.00;Auto_43;0;499.26;1.04;0.00;64.61;Car;;1;37.00
109.00;317371668#1_1;150.53;12.63;85.00;1.00;317371668#1_1;2.70;0.00;tripinfo_Bus_666;24.00;Bus_666;0;147.83;1.06;0.00;13.59;Auto;;1;1.00
110.00;167457326_1;304.94;14.03;10.00;1.00;317766697#1_1;1.95;0.00;tripinfo_Car_80;100.00;Car_80;0;501.01;1.03;0.00;64.17;MotorCycle;;2;37.00
111.00;36897741#0_1;60.96;10.75;12.00;3.00;167456697_1;1.95;0.00;tripinfo_Car_79;99.00;Car_79;0;384.21;1.09;0.00;72.13;MotorCycle;;2;41.00
111.00;167457326_1;304.94;14.61;15.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_136;96.00;Auto_136;0;500.26;1.12;0.00;63.09;Auto;;1;32.00
111.00;317371668#1_1;150.53;12.67;89.00;4.00;317371668#1_1;1.95;0.00;tripinfo_Bus_673;22.00;Bus_673;0;148.58;1.02;0.00;10.78;MotorCycle;;0;0.00
112.00;36897741#0_1;60.96;10.47;15.00;2.00;167456697_1;1.95;0.00;tripinfo_Car_109;97.00;Car_109;0;384.21;0.96;0.00;66.78;MotorCycle;;2;39.00
114.00;167457326_1;304.94;12.69;18.00;1.00;317766697#1_1;2.70;0.00;tripinfo_Auto_153;96.00;Auto_153;0;500.26;0.93;0.00;56.34;Auto;;1;29.00
114.00;317371668#1_1;150.53;11.21;93.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_727;21.00;Auto_727;0;148.58;0.82;0.00;7.58;MotorCycle;;0;0.00
115.00;36897741#0_1;60.96;10.35;18.00;5.00;167456697_1;3.70;0.00;tripinfo_Car_110;97.00;Car_110;0;382.46;0.93;0.00;65.91;Car;;2;37.00
115.00;167457326_1;304.94;13.51;22.00;1.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_180;93.00;MotorCycle_180;0;500.26;1.10;0.00;59.74;Auto;;1;27.00
118.00;36897741#0_1;60.96;10.26;21.00;2.00;167456697_1;1.95;0.00;tripinfo_Auto_169;97.00;Auto_169;0;384.21;0.94;0.00;65.72;MotorCycle;;2;36.00
118.00;167457326_1;304.94;12.24;29.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Car_237;89.00;Car_237;0;501.01;0.88;0.00;47.35;MotorCycle;;1;23.00
119.00;167457326_1;304.94;12.25;41.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_329;78.00;Bus_329;0;500.26;0.90;0.00;37.68;Auto;;1;11.00
125.00;317371668#1_1;150.53;11.04;100.00;0.00;317371668#1_1;10.20;0.00;tripinfo_Auto_774;25.00;Auto_774;0;140.33;0.85;0.00;12.92;Bus;;0;0.00
127.00;317371668#1_1;150.53;12.71;104.00;4.00;317371668#1_1;2.70;0.00;tripinfo_Auto_775;23.00;Auto_775;0;147.83;1.14;0.00;13.66;Auto;;0;0.00
131.00;317371668#1_1;150.53;11.36;108.00;4.00;317371668#1_1;2.70;0.00;tripinfo_Bus_811;23.00;Bus_811;0;147.83;0.84;0.00;10.22;Auto;;0;0.00
133.00;317371668#1_1;150.53;13.05;111.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Bus_812;22.00;Bus_812;0;148.58;1.12;0.00;11.93;MotorCycle;;0;0.00
139.00;36897741#0_1;60.96;10.05;24.00;5.00;167456697_1;3.70;0.00;tripinfo_Auto_170;115.00;Auto_170;0;382.46;1.09;0.00;88.13;Car;;3;47.00
140.00;36897741#0_1;60.96;10.33;28.00;7.00;167456697_1;3.70;0.00;tripinfo_Bus_179;112.00;Bus_179;0;382.46;1.06;0.00;84.84;Car;;2;47.00
143.00;317371668#1_1;150.53;12.31;119.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_921;24.00;MotorCycle_921;0;147.83;0.91;0.00;11.40;Auto;;0;0.00
144.00;36897741#0_1;60.96;9.87;31.00;7.00;167456697_1;2.70;0.00;tripinfo_Bus_210;113.00;Bus_210;0;383.46;1.10;0.00;86.52;Auto;;2;45.00
148.00;167457326_1;304.94;13.11;43.00;2.00;317766697#1_1;1.95;0.00;tripinfo_Bus_330;105.00;Bus_330;0;501.01;0.96;0.00;67.26;MotorCycle;;3;35.00
152.00;167457326_1;304.94;12.40;48.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Auto_363;104.00;Auto_363;0;501.01;0.90;0.00;63.63;MotorCycle;;2;32.00
155.00;167457326_1;304.94;13.55;54.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_411;101.00;Bus_411;0;500.26;0.98;0.00;63.18;Auto;;2;26.00
156.00;167457326_1;304.94;13.10;57.00;3.00;317766697#1_1;1.95;0.00;tripinfo_Bus_412;99.00;Bus_412;0;501.01;0.97;0.00;61.58;MotorCycle;;1;24.00
156.00;317371668#1_1;150.53;12.05;132.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1015;24.00;Bus_1015;0;147.83;1.23;0.00;14.46;Auto;;0;0.00
158.00;36897741#0_1;60.96;8.75;35.00;1.00;167456697_1;2.70;0.00;tripinfo_Bus_267;123.00;Bus_267;0;383.46;0.92;0.00;91.78;Auto;;3;51.00
160.00;36897741#0_1;60.96;9.13;39.00;3.00;167456697_1;2.70;0.00;tripinfo_Car_279;121.00;Car_279;0;383.46;0.97;0.00;91.02;Auto;;3;50.00
161.00;317371668#1_1;150.53;12.20;138.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1064;23.00;Bus_1064;0;147.83;1.04;0.00;12.75;Auto;;0;0.00
163.00;36897741#0_1;60.96;9.05;46.00;6.00;167456697_1;10.20;0.00;tripinfo_Bus_318;117.00;Bus_318;0;375.96;1.18;0.00;92.87;Bus;;3;44.00
165.00;317371668#1_1;150.53;12.62;142.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1065;23.00;Bus_1065;0;146.83;0.92;0.00;11.34;Car;;0;0.00
166.00;36897741#0_1;60.96;9.08;50.00;10.00;167456697_1;2.70;0.00;tripinfo_Bus_319;116.00;Bus_319;0;383.46;1.13;0.00;90.68;Auto;;3;41.00
167.00;167457326_1;304.94;14.60;60.00;4.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_426;107.00;MotorCycle_426;0;499.26;1.05;0.00;72.47;Car;;2;29.00
168.00;36897741#0_1;60.96;9.01;53.00;13.00;167456697_1;1.95;0.00;tripinfo_Bus_320;115.00;Bus_320;0;384.21;1.16;0.00;89.91;MotorCycle;;3;41.00
169.00;36897741#0_1;60.96;8.78;57.00;17.00;167456697_1;3.70;0.00;tripinfo_Bus_321;112.00;Bus_321;0;382.46;0.87;0.00;79.11;Car;;4;38.00
170.00;167457326_1;304.94;14.43;63.00;6.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_432;107.00;MotorCycle_432;0;500.26;1.05;0.00;71.94;Auto;;2;29.00
170.00;317371668#1_1;150.53;12.71;146.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1122;24.00;Bus_1122;0;147.83;1.24;0.00;14.19;Auto;;0;0.00
171.00;36897741#0_1;60.96;9.78;60.00;16.00;167456697_1;2.70;0.00;tripinfo_Bus_350;111.00;Bus_350;0;383.46;1.02;0.00;82.16;Auto;;4;32.00
171.00;167457326_1;304.94;14.18;66.00;9.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_433;105.00;MotorCycle_433;0;501.01;1.05;0.00;70.46;MotorCycle;;2;29.00
172.00;317371668#1_1;150.53;13.61;150.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1123;22.00;Bus_1123;0;146.83;1.02;0.00;11.17;Car;;0;0.00
173.00;36897741#0_1;60.96;9.96;64.00;12.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_391;109.00;MotorCycle_391;0;383.46;1.11;0.00;82.43;Auto;;3;31.00
174.00;317371668#1_1;150.53;13.49;152.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1145;22.00;Auto_1145;0;148.58;0.98;0.00;10.28;MotorCycle;;0;0.00
175.00;36897741#0_1;60.96;10.41;67.00;15.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_392;108.00;MotorCycle_392;0;384.21;1.00;0.00;78.39;MotorCycle;;3;29.00
178.00;36897741#0_1;60.96;8.81;70.00;17.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_400;108.00;MotorCycle_400;0;383.46;0.98;0.00;78.15;Auto;;3;26.00
179.00;36897741#0_1;60.96;8.69;75.00;22.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_401;104.00;MotorCycle_401;0;382.46;1.03;0.00;76.08;Car;;4;22.00
181.00;36897741#0_1;60.96;9.71;78.00;23.00;167456697_1;2.70;0.00;tripinfo_Auto_421;103.00;Auto_421;0;383.46;1.05;0.00;75.30;Auto;;3;19.00
181.00;317371668#1_1;150.53;11.82;157.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Car_1202;24.00;Car_1202;0;147.83;0.98;0.00;13.06;Auto;;0;0.00
182.00;331667964#4_1;46.11;9.51;60.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_453;122.00;MotorCycle_453;0;559.70;0.99;0.00;80.73;MotorCycle;;1;56.00
183.00;331667964#4_1;46.11;9.63;62.00;1.00;37571582#0_1;1.95;0.00;tripinfo_Bus_461;121.00;Bus_461;0;559.70;0.92;0.00;77.09;MotorCycle;;2;54.00
184.00;317371668#1_1;150.53;12.63;163.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1246;21.00;Bus_1246;0;148.58;0.91;0.00;8.93;MotorCycle;;0;0.00
186.00;331667964#4_1;46.11;8.31;66.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_480;120.00;Auto_480;0;558.95;1.03;0.00;80.81;Auto;;1;50.00
188.00;331667964#4_1;46.11;8.51;69.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_481;119.00;Auto_481;0;559.70;1.04;0.00;80.12;MotorCycle;;1;49.00
191.00;317371668#1_1;150.53;10.90;166.00;2.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1249;25.00;Bus_1249;0;147.83;0.80;0.00;10.97;Auto;;0;0.00
192.00;317371668#1_1;150.53;11.04;169.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1250;23.00;Bus_1250;0;148.58;0.97;0.00;11.84;MotorCycle;;0;0.00
194.00;317371668#1_1;150.53;11.84;172.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Car_1264;22.00;Car_1264;0;148.58;0.95;0.00;9.99;MotorCycle;;0;0.00
196.00;317371668#1_1;150.53;12.15;174.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Car_1274;22.00;Car_1274;0;148.58;0.89;0.00;9.28;MotorCycle;;0;0.00
200.00;331667964#4_1;46.11;8.58;71.00;4.00;37571582#0_1;1.95;0.00;tripinfo_Bus_503;129.00;Bus_503;0;559.70;0.96;0.00;86.50;MotorCycle;;2;54.00
203.00;331667964#4_1;46.11;8.38;75.00;7.00;37571582#0_1;2.70;0.00;tripinfo_Bus_512;128.00;Bus_512;0;558.95;1.09;0.00;90.91;Auto;;3;41.00
203.00;317371668#1_1;150.53;12.21;179.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1360;24.00;Auto_1360;0;147.83;1.13;0.00;14.15;Auto;;0;0.00
204.00;331667964#4_1;46.11;8.18;78.00;8.00;37571582#0_1;2.70;0.00;tripinfo_Auto_525;126.00;Auto_525;0;558.95;1.02;0.00;86.51;Auto;;2;40.00
205.00;317371668#1_1;150.53;13.13;183.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1361;22.00;Auto_1361;0;146.83;0.96;0.00;10.71;Car;;0;0.00
206.00;331667964#4_1;46.11;8.94;81.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Bus_613;125.00;Bus_613;0;558.95;0.96;0.00;82.53;Auto;;2;44.00
207.00;167457326_1;304.94;12.08;69.00;9.00;317766697#1_1;2.70;0.00;tripinfo_Car_451;138.00;Car_451;0;500.26;0.89;0.00;96.58;Auto;;3;55.00
207.00;331667964#4_1;46.11;9.11;84.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Bus_614;123.00;Bus_614;0;559.70;1.14;0.00;87.48;MotorCycle;;2;43.00
207.00;317371668#1_1;150.53;11.80;186.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1380;21.00;Bus_1380;0;148.58;0.87;0.00;8.36;MotorCycle;;0;0.00
208.00;167457326_1;304.94;12.76;72.00;12.00;317766697#1_1;1.95;0.00;tripinfo_Car_452;136.00;Car_452;0;501.01;0.98;0.00;98.75;MotorCycle;;3;54.00
209.00;167457326_1;304.94;12.33;75.00;14.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_460;134.00;MotorCycle_460;0;501.01;1.12;0.00;101.90;MotorCycle;;4;50.00
209.00;331667964#4_1;46.11;9.45;87.00;1.00;37571582#0_1;2.70;0.00;tripinfo_Auto_677;122.00;Auto_677;0;558.95;1.02;0.00;82.07;Auto;;2;41.00
210.00;331667964#4_1;46.11;9.32;90.00;4.00;37571582#0_1;1.95;0.00;tripinfo_Auto_678;120.00;Auto_678;0;559.70;0.99;0.00;79.21;MotorCycle;;2;40.00
211.00;167457326_1;304.94;12.79;77.00;13.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_479;134.00;MotorCycle_479;0;501.01;0.94;0.00;94.80;MotorCycle;;3;49.00
211.00;331667964#4_1;46.11;9.39;93.00;6.00;37571582#0_1;2.70;0.00;tripinfo_Bus_689;118.00;Bus_689;0;558.95;1.22;0.00;83.06;Auto;;2;38.00
212.00;167457326_1;304.94;13.57;81.00;15.00;317766697#1_1;2.70;0.00;tripinfo_Bus_492;131.00;Bus_492;0;500.26;1.16;0.00;99.21;Auto;;3;47.00
213.00;36897741#0_1;60.96;8.71;82.00;24.00;167456697_1;2.70;0.00;tripinfo_Car_439;131.00;Car_439;0;383.46;0.93;0.00;99.75;Auto;;4;42.00
213.00;331667964#4_1;46.11;9.63;96.00;9.00;37571582#0_1;1.95;0.00;tripinfo_Bus_690;117.00;Bus_690;0;559.70;0.90;0.00;71.75;MotorCycle;;2;35.00
214.00;36897741#0_1;60.96;8.67;85.00;26.00;167456697_1;1.95;0.00;tripinfo_Bus_441;129.00;Bus_441;0;384.21;0.93;0.00;97.99;MotorCycle;;5;43.00
215.00;331667964#4_1;46.11;9.64;110.00;0.00;37571582#0_1;10.20;0.00;tripinfo_Car_850;105.00;Car_850;0;551.45;1.10;0.00;68.23;Bus;;2;21.00
216.00;173008341#6_1;117.82;15.90;3.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Bus_33;213.00;Bus_33;0;1757.16;1.17;0.00;103.59;Car;;3;41.00
216.00;36897741#0_1;60.96;9.29;88.00;29.00;167456697_1;3.70;0.00;tripinfo_Bus_442;128.00;Bus_442;0;382.46;1.11;0.00;101.63;Car;;6;41.00
216.00;167457326_1;304.94;11.63;84.00;9.00;317766697#1_1;1.95;0.00;tripinfo_Auto_569;132.00;Auto_569;0;501.01;0.86;0.00;89.69;MotorCycle;;3;46.00
217.00;167457326_1;304.94;12.33;87.00;9.00;317766697#1_1;3.70;0.00;tripinfo_Bus_601;130.00;Bus_601;0;499.26;0.99;0.00;93.41;Car;;3;45.00
217.00;331667964#4_1;46.11;9.73;114.00;4.00;37571582#0_1;2.70;0.00;tripinfo_Car_851;103.00;Car_851;0;558.95;0.96;0.00;60.67;Auto;;2;20.00
217.00;317371668#1_1;150.53;10.82;192.00;8.00;317371668#1_1;10.20;0.00;tripinfo_Auto_1406;25.00;Auto_1406;0;140.33;1.02;0.00;15.09;Bus;;0;0.00
218.00;331667964#4_1;46.11;9.43;117.00;1.00;37571582#0_1;1.95;0.00;tripinfo_Bus_891;101.00;Bus_891;0;559.70;1.05;0.00;62.57;MotorCycle;;2;19.00
219.00;167457326_1;304.94;12.44;93.00;14.00;317766697#1_1;10.20;0.00;tripinfo_Car_611;126.00;Car_611;0;492.76;1.13;0.00;94.12;Bus;;3;37.00
219.00;317371668#1_1;150.53;11.32;196.00;12.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1407;23.00;Auto_1407;0;146.83;1.24;0.00;14.41;Car;;0;0.00
220.00;331667964#4_1;46.11;9.94;121.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_911;99.00;Bus_911;0;558.95;0.93;0.00;55.03;Auto;;2;14.00
221.00;317371668#1_1;150.53;12.76;199.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1464;22.00;Auto_1464;0;148.58;0.97;0.00;10.73;MotorCycle;;0;0.00
222.00;173008341#6_1;117.82;14.80;6.00;1.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_45;216.00;MotorCycle_45;0;1758.16;1.09;0.00;97.51;Auto;;2;32.00
222.00;317371668#1_1;150.53;13.05;202.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1508;20.00;Auto_1508;0;148.58;1.06;0.00;9.86;MotorCycle;;0;0.00
224.00;173008341#6_1;117.82;15.57;13.00;6.00;330925771#2_1;10.20;0.00;tripinfo_Auto_57;211.00;Auto_57;0;1750.66;1.14;0.00;99.07;Bus;;2;27.00
228.00;36897741#0_1;60.96;10.44;92.00;32.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_450;136.00;MotorCycle_450;0;384.21;1.07;0.00;109.10;MotorCycle;;5;47.00
229.00;317371668#1_1;150.53;12.59;205.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1527;24.00;Auto_1527;0;147.83;0.92;0.00;11.46;Auto;;0;0.00
230.00;317371668#1_1;150.53;11.69;208.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1528;22.00;Auto_1528;0;148.58;0.85;0.00;9.04;MotorCycle;;0;0.00
231.00;36897741#0_1;60.96;9.78;95.00;34.00;167456697_1;2.70;0.00;tripinfo_Car_459;136.00;Car_459;0;383.46;0.77;0.00;98.17;Auto;;4;43.00
233.00;36897741#0_1;60.96;9.12;98.00;34.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_477;135.00;MotorCycle_477;0;383.46;0.99;0.00;106.01;Auto;;4;41.00
235.00;36897741#0_1;60.96;9.61;102.00;38.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_478;133.00;MotorCycle_478;0;382.46;0.88;0.00;99.77;Car;;5;41.00
236.00;331667964#4_1;46.11;9.17;127.00;0.00;37571582#0_1;3.70;0.00;tripinfo_Bus_976;109.00;Bus_976;0;557.95;0.85;0.00;61.33;Car;;2;19.00
237.00;173008341#6_1;117.82;12.03;16.00;5.00;330925771#2_1;1.95;0.00;tripinfo_Auto_91;221.00;Auto_91;0;1758.91;0.89;0.00;77.35;MotorCycle;;2;24.00
239.00;173008341#6_1;117.82;12.99;19.00;7.00;330925771#2_1;2.70;0.00;tripinfo_Car_98;220.00;Car_98;0;1758.16;1.12;0.00;104.92;Auto;;2;21.00
240.00;173008341#6_1;117.82;13.03;37.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Car_285;203.00;Car_285;0;1757.16;1.04;0.00;78.93;Car;;2;6.00
240.00;331667964#4_1;46.11;7.55;133.00;5.00;37571582#0_1;10.20;0.00;tripinfo_MotorCycle_986;107.00;MotorCycle_986;0;551.45;1.01;0.00;67.77;Bus;;2;18.00
241.00;173008341#6_1;117.82;13.26;40.00;2.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_297;201.00;MotorCycle_297;0;1758.16;0.98;0.00;70.71;Auto;;1;3.00
243.00;173008341#6_1;117.82;14.09;44.00;2.00;330925771#2_1;3.70;0.00;tripinfo_MotorCycle_336;199.00;MotorCycle_336;0;1757.16;1.16;0.00;88.02;Car;;2;3.00
243.00;331667964#4_1;46.11;8.88;137.00;9.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_987;106.00;MotorCycle_987;0;558.95;1.11;0.00;69.38;Auto;;2;19.00
243.00;317371668#1_1;150.53;12.92;219.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_1665;24.00;MotorCycle_1665;0;147.83;1.05;0.00;13.31;Auto;;0;0.00
244.00;331667964#4_1;46.11;9.25;143.00;12.00;37571582#0_1;10.20;0.00;tripinfo_Car_1005;101.00;Car_1005;0;551.45;0.90;0.00;57.00;Bus;;2;13.00
244.00;317371668#1_1;150.53;13.41;223.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1695;21.00;Auto_1695;0;148.58;1.09;0.00;11.17;MotorCycle;;0;0.00
247.00;331667964#4_1;46.11;10.71;147.00;16.00;37571582#0_1;1.95;0.00;tripinfo_Car_1006;100.00;Car_1006;0;559.70;0.90;0.00;54.40;MotorCycle;;2;10.00
248.00;173008341#6_1;117.82;11.63;50.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Auto_379;198.00;Auto_379;0;1757.16;0.84;0.00;45.88;Car;;0;0.00
248.00;331667964#4_1;46.11;10.58;151.00;20.00;37571582#0_1;3.70;0.00;tripinfo_Car_1007;97.00;Car_1007;0;557.95;0.78;0.00;44.97;Car;;1;8.00
249.00;173008341#6_1;117.82;12.35;53.00;2.00;330925771#2_1;1.95;0.00;tripinfo_MotorCycle_385;196.00;MotorCycle_385;0;1758.91;1.06;0.00;74.94;MotorCycle;;0;0.00
249.00;331667964#4_1;46.11;10.92;155.00;22.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1024;94.00;Auto_1024;0;557.95;1.04;0.00;55.36;Car;;1;7.00
250.00;36897741#0_1;60.96;8.19;108.00;41.00;167456697_1;10.20;0.00;tripinfo_MotorCycle_501;142.00;MotorCycle_501;0;375.96;0.92;0.00;111.36;Bus;;5;44.00
