tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
25.00;317371668#1_1;150.53;14.05;4.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_44;21.00;Bus_44;0;148.58;1.04;0.00;10.48;MotorCycle;;0;0.00
28.00;317371668#1_1;150.53;14.80;6.00;1.00;317371668#1_1;1.95;0.00;tripinfo_Auto_51;22.00;Auto_51;0;148.58;1.17;0.00;11.95;MotorCycle;;1;1.00
34.00;317371668#1_1;150.53;12.47;11.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_95;23.00;Bus_95;0;147.83;1.06;0.00;12.50;Auto;;0;0.00
38.00;317371668#1_1;150.53;12.60;14.00;2.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_103;24.00;MotorCycle_103;0;147.83;0.95;0.00;12.09;Auto;;0;0.00
40.00;317371668#1_1;150.53;12.24;18.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_104;22.00;MotorCycle_104;0;146.83;0.89;0.00;9.59;Car;;0;0.00
43.00;317371668#1_1;150.53;11.95;22.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_187;21.00;Car_187;0;148.58;0.89;0.00;8.59;MotorCycle;;0;0.00
52.00;317371668#1_1;150.53;13.24;30.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_246;22.00;Car_246;0;148.58;0.97;0.00;10.04;MotorCycle;;0;0.00
58.00;331667964#4_1;46.11;12.88;1.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_17;57.00;Auto_17;0;559.70;0.94;0.00;13.34;MotorCycle;;0;0.00
58.00;317371668#1_1;150.53;13.70;36.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_280;22.00;Auto_280;0;148.58;0.99;0.00;10.56;MotorCycle;;0;0.00
62.00;317371668#1_1;150.53;13.86;40.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_281;22.00;Auto_281;0;146.83;1.08;0.00;11.33;Car;;0;0.00
63.00;331667964#4_1;46.11;12.63;5.00;4.00;37571582#0_1;3.70;0.00;tripinfo_Auto_18;58.00;Auto_18;0;557.95;0.94;0.00;14.80;Car;;0;0.00
65.00;331667964#4_1;46.11;14.04;8.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_52;57.00;Bus_52;0;558.95;1.02;0.00;16.48;Auto;;0;0.00
66.00;317371668#1_1;150.53;13.65;43.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_293;23.00;MotorCycle_293;0;146.83;1.14;0.00;13.12;Car;;1;1.00
68.00;36897741#0_1;60.96;8.65;0.00;0.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_6;68.00;MotorCycle_6;0;383.46;1.05;0.00;40.48;Auto;;1;15.00
70.00;36897741#0_1;60.96;9.80;4.00;0.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_41;66.00;MotorCycle_41;0;382.46;0.96;0.00;35.70;Car;;1;13.00
76.00;331667964#4_1;46.11;11.69;13.00;0.00;37571582#0_1;2.70;0.00;tripinfo_Car_111;63.00;Car_111;0;558.95;0.87;0.00;15.81;Auto;;0;0.00
83.00;317371668#1_1;150.53;12.52;59.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_443;24.00;Bus_443;0;147.83;1.24;0.00;14.16;Auto;;0;0.00
84.00;317371668#1_1;150.53;12.34;62.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Bus_444;22.00;Bus_444;0;148.58;0.96;0.00;10.80;MotorCycle;;0;0.00
87.00;36897741#0_1;60.96;9.27;9.00;0.00;167456697_1;2.70;0.00;tripinfo_Car_78;78.00;Car_78;0;383.46;1.01;0.00;49.06;Auto;;2;16.00
88.00;36897741#0_1;60.96;9.37;12.00;3.00;167456697_1;1.95;0.00;tripinfo_Car_79;76.00;Car_79;0;384.21;1.09;0.00;49.45;MotorCycle;;2;16.00
90.00;331667964#4_1;46.11;13.15;22.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Car_188;68.00;Car_188;0;559.70;0.97;0.00;25.69;MotorCycle;;1;2.00
90.00;317371668#1_1;150.53;13.53;68.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_511;22.00;MotorCycle_511;0;148.58;1.01;0.00;10.90;MotorCycle;;0;0.00
92.00;317371668#1_1;150.53;13.74;71.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_533;21.00;MotorCycle_533;0;148.58;0.99;0.00;9.82;MotorCycle;;0;0.00
93.00;167457326_1;304.94;14.92;4.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_42;89.00;Auto_42;0;500.26;1.09;0.00;55.52;Auto;;1;26.00
95.00;167457326_1;304.94;14.32;8.00;4.00;317766697#1_1;3.70;0.00;tripinfo_Auto_43;87.00;Auto_43;0;499.26;1.04;0.00;51.58;Car;;1;25.00
97.00;167457326_1;304.94;13.98;10.00;1.00;317766697#1_1;1.95;0.00;tripinfo_Car_80;87.00;Car_80;0;501.01;1.03;0.00;51.19;MotorCycle;;2;25.00
97.00;317371668#1_1;150.53;12.83;74.00;3.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_534;23.00;MotorCycle_534;0;146.83;1.04;0.00;12.63;Car;;1;1.00
98.00;167457326_1;304.94;14.82;15.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_136;83.00;Auto_136;0;500.26;1.12;0.00;50.12;Auto;;1;20.00
100.00;317371668#1_1;150.53;12.97;79.00;5.00;317371668#1_1;3.70;0.00;tripinfo_Car_560;21.00;Car_560;0;146.83;1.13;0.00;11.66;Car;;0;0.00
105.00;317371668#1_1;150.53;12.40;82.00;5.00;317371668#1_1;2.70;0.00;tripinfo_Bus_588;23.00;Bus_588;0;147.83;0.95;0.00;11.15;Auto;;0;0.00
108.00;36897741#0_1;60.96;10.33;15.00;2.00;167456697_1;1.95;0.00;tripinfo_Car_109;93.00;Car_109;0;384.21;0.96;0.00;62.73;MotorCycle;;3;31.00
108.00;317371668#1_1;150.53;12.49;85.00;1.00;317371668#1_1;2.70;0.00;tripinfo_Bus_666;23.00;Bus_666;0;147.83;1.06;0.00;12.62;Auto;;0;0.00
110.00;317371668#1_1;150.53;12.65;88.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Bus_673;22.00;Bus_673;0;148.58;1.02;0.00;10.83;MotorCycle;;0;0.00
111.00;36897741#0_1;60.96;9.82;18.00;5.00;167456697_1;3.70;0.00;tripinfo_Car_110;93.00;Car_110;0;382.46;0.93;0.00;61.79;Car;;3;29.00
113.00;167457326_1;304.94;12.76;18.00;1.00;317766697#1_1;2.70;0.00;tripinfo_Auto_153;95.00;Auto_153;0;500.26;0.93;0.00;55.24;Auto;;2;22.00
113.00;36897741#0_1;60.96;9.88;21.00;2.00;167456697_1;1.95;0.00;tripinfo_Auto_169;92.00;Auto_169;0;384.21;0.94;0.00;60.84;MotorCycle;;3;28.00
114.00;36897741#0_1;60.96;10.27;24.00;5.00;167456697_1;3.70;0.00;tripinfo_Auto_170;90.00;Auto_170;0;382.46;1.09;0.00;63.23;Car;;3;24.00
114.00;167457326_1;304.94;15.24;22.00;1.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_180;92.00;MotorCycle_180;0;500.26;1.10;0.00;58.91;Auto;;2;18.00
114.00;317371668#1_1;150.53;11.35;93.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_727;21.00;Auto_727;0;148.58;0.82;0.00;7.92;MotorCycle;;0;0.00
116.00;36897741#0_1;60.96;11.21;28.00;7.00;167456697_1;3.70;0.00;tripinfo_Bus_179;88.00;Bus_179;0;382.46;1.06;0.00;60.46;Car;;2;22.00
118.00;36897741#0_1;60.96;9.76;31.00;7.00;167456697_1;2.70;0.00;tripinfo_Bus_210;87.00;Bus_210;0;383.46;1.10;0.00;61.09;Auto;;2;21.00
118.00;167457326_1;304.94;12.10;29.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Car_237;89.00;Car_237;0;501.01;0.88;0.00;48.09;MotorCycle;;2;14.00
120.00;36897741#0_1;60.96;10.38;35.00;1.00;167456697_1;2.70;0.00;tripinfo_Bus_267;85.00;Bus_267;0;383.46;0.92;0.00;53.06;Auto;;2;21.00
120.00;167457326_1;304.94;12.45;41.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_329;79.00;Bus_329;0;500.26;0.90;0.00;38.00;Auto;;1;3.00
121.00;36897741#0_1;60.96;9.87;39.00;3.00;167456697_1;2.70;0.00;tripinfo_Car_279;82.00;Car_279;0;383.46;0.97;0.00;51.77;Auto;;2;17.00
121.00;167457326_1;304.94;12.84;43.00;2.00;317766697#1_1;1.95;0.00;tripinfo_Bus_330;78.00;Bus_330;0;501.01;0.96;0.00;40.05;MotorCycle;;2;3.00
124.00;317371668#1_1;150.53;11.44;100.00;0.00;317371668#1_1;10.20;0.00;tripinfo_Auto_774;24.00;Auto_774;0;140.33;0.85;0.00;11.43;Bus;;0;0.00
126.00;36897741#0_1;60.96;8.99;46.00;6.00;167456697_1;10.20;0.00;tripinfo_Bus_318;80.00;Bus_318;0;375.96;1.18;0.00;55.92;Bus;;1;12.00
127.00;317371668#1_1;150.53;13.06;103.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Auto_775;24.00;Auto_775;0;147.83;1.14;0.00;14.27;Auto;;0;0.00
128.00;36897741#0_1;60.96;9.92;50.00;10.00;167456697_1;2.70;0.00;tripinfo_Bus_319;78.00;Bus_319;0;383.46;1.13;0.00;52.40;Auto;;1;13.00
132.00;317371668#1_1;150.53;11.51;107.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Bus_811;25.00;Bus_811;0;147.83;0.84;0.00;11.44;Auto;;0;0.00
133.00;317371668#1_1;150.53;12.30;110.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Bus_812;23.00;Bus_812;0;148.58;1.12;0.00;13.18;MotorCycle;;0;0.00
136.00;331667964#4_1;46.11;9.39;50.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_384;86.00;Auto_384;0;559.70;1.10;0.00;49.24;MotorCycle;;1;18.00
138.00;331667964#4_1;46.11;9.24;53.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_402;85.00;MotorCycle_402;0;559.70;1.02;0.00;45.32;MotorCycle;;2;11.00
142.00;317371668#1_1;150.53;12.31;119.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_921;23.00;MotorCycle_921;0;147.83;0.91;0.00;11.02;Auto;;0;0.00
144.00;36897741#0_1;60.96;10.67;53.00;13.00;167456697_1;1.95;0.00;tripinfo_Bus_320;91.00;Bus_320;0;384.21;1.16;0.00;66.17;MotorCycle;;2;22.00
146.00;36897741#0_1;60.96;10.36;57.00;17.00;167456697_1;3.70;0.00;tripinfo_Bus_321;89.00;Bus_321;0;382.46;0.87;0.00;55.76;Car;;2;21.00
153.00;167457326_1;304.94;12.54;48.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Auto_363;105.00;Auto_363;0;501.01;0.90;0.00;64.76;MotorCycle;;2;30.00
155.00;167457326_1;304.94;13.34;54.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_411;101.00;Bus_411;0;500.26;0.98;0.00;64.10;Auto;;2;29.00
156.00;317371668#1_1;150.53;12.26;132.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1015;24.00;Bus_1015;0;147.83;1.23;0.00;14.47;Auto;;0;0.00
157.00;167457326_1;304.94;13.27;57.00;3.00;317766697#1_1;1.95;0.00;tripinfo_Bus_412;100.00;Bus_412;0;501.01;0.97;0.00;62.50;MotorCycle;;2;28.00
158.00;167457326_1;304.94;14.19;60.00;4.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_426;98.00;MotorCycle_426;0;499.26;1.05;0.00;63.79;Car;;1;26.00
160.00;167457326_1;304.94;14.36;64.00;7.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_432;96.00;MotorCycle_432;0;500.26;1.05;0.00;61.05;Auto;;1;24.00
162.00;317371668#1_1;150.53;11.95;138.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1064;24.00;Bus_1064;0;147.83;1.04;0.00;13.19;Auto;;0;0.00
164.00;317371668#1_1;150.53;12.83;142.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1065;22.00;Bus_1065;0;146.83;0.92;0.00;9.89;Car;;0;0.00
167.00;331667964#4_1;46.11;9.05;60.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_453;107.00;MotorCycle_453;0;559.70;0.99;0.00;65.87;MotorCycle;;2;33.00
169.00;167457326_1;304.94;14.13;67.00;10.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_433;102.00;MotorCycle_433;0;501.01;1.05;0.00;67.02;MotorCycle;;2;28.00
169.00;331667964#4_1;46.11;9.22;62.00;1.00;37571582#0_1;1.95;0.00;tripinfo_Bus_461;107.00;Bus_461;0;559.70;0.92;0.00;62.72;MotorCycle;;3;33.00
170.00;317371668#1_1;150.53;12.45;146.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1122;24.00;Bus_1122;0;147.83;1.24;0.00;14.30;Auto;;0;0.00
172.00;331667964#4_1;46.11;8.33;66.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_480;106.00;Auto_480;0;558.95;1.03;0.00;66.58;Auto;;2;25.00
173.00;317371668#1_1;150.53;13.49;150.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1123;23.00;Bus_1123;0;146.83;1.02;0.00;11.99;Car;;0;0.00
174.00;331667964#4_1;46.11;9.21;69.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_481;105.00;Auto_481;0;559.70;1.04;0.00;65.81;MotorCycle;;1;21.00
174.00;317371668#1_1;150.53;13.14;153.00;4.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1145;21.00;Auto_1145;0;148.58;0.98;0.00;10.02;MotorCycle;;0;0.00
175.00;167457326_1;304.94;12.26;70.00;10.00;317766697#1_1;2.70;0.00;tripinfo_Car_451;105.00;Car_451;0;500.26;0.89;0.00;64.13;Auto;;2;28.00
175.00;331667964#4_1;46.11;9.12;71.00;4.00;37571582#0_1;1.95;0.00;tripinfo_Bus_503;104.00;Bus_503;0;559.70;0.96;0.00;61.40;MotorCycle;;2;21.00
176.00;36897741#0_1;60.96;8.74;60.00;16.00;167456697_1;2.70;0.00;tripinfo_Bus_350;116.00;Bus_350;0;383.46;1.02;0.00;87.60;Auto;;3;41.00
177.00;167457326_1;304.94;13.34;73.00;13.00;317766697#1_1;1.95;0.00;tripinfo_Car_452;104.00;Car_452;0;501.01;0.98;0.00;66.23;MotorCycle;;2;27.00
178.00;167457326_1;304.94;13.19;75.00;14.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_460;103.00;MotorCycle_460;0;501.01;1.12;0.00;70.47;MotorCycle;;2;27.00
179.00;36897741#0_1;60.96;8.56;63.00;11.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_391;116.00;MotorCycle_391;0;383.46;1.11;0.00;89.86;Auto;;3;40.00
179.00;167457326_1;304.94;13.05;78.00;14.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_479;101.00;MotorCycle_479;0;501.01;0.94;0.00;62.29;MotorCycle;;2;26.00
180.00;167457326_1;304.94;13.12;81.00;15.00;317766697#1_1;2.70;0.00;tripinfo_Bus_492;99.00;Bus_492;0;500.26;1.16;0.00;67.66;Auto;;2;25.00
182.00;317371668#1_1;150.53;12.30;157.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Car_1202;25.00;Car_1202;0;147.83;0.98;0.00;13.41;Auto;;0;0.00
183.00;167457326_1;304.94;11.76;84.00;9.00;317766697#1_1;1.95;0.00;tripinfo_Auto_569;99.00;Auto_569;0;501.01;0.86;0.00;56.92;MotorCycle;;2;24.00
184.00;167457326_1;304.94;12.37;88.00;10.00;317766697#1_1;3.70;0.00;tripinfo_Bus_601;96.00;Bus_601;0;499.26;0.99;0.00;59.64;Car;;1;20.00
184.00;317371668#1_1;150.53;12.57;163.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1246;21.00;Bus_1246;0;148.58;0.91;0.00;9.17;MotorCycle;;0;0.00
186.00;167457326_1;304.94;13.14;94.00;15.00;317766697#1_1;10.20;0.00;tripinfo_Car_611;92.00;Car_611;0;492.76;1.13;0.00;60.29;Bus;;1;12.00
188.00;167457326_1;304.94;13.83;99.00;20.00;317766697#1_1;3.70;0.00;tripinfo_Car_612;89.00;Car_612;0;499.26;1.02;0.00;53.19;Car;;2;12.00
190.00;317371668#1_1;150.53;10.78;166.00;2.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1249;24.00;Bus_1249;0;147.83;0.80;0.00;9.92;Auto;;0;0.00
191.00;317371668#1_1;150.53;11.38;169.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1250;22.00;Bus_1250;0;148.58;0.97;0.00;10.77;MotorCycle;;0;0.00
193.00;317371668#1_1;150.53;13.08;171.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Car_1264;22.00;Car_1264;0;148.58;0.95;0.00;10.73;MotorCycle;;0;0.00
197.00;317371668#1_1;150.53;12.37;174.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Car_1274;23.00;Car_1274;0;148.58;0.89;0.00;10.18;MotorCycle;;1;1.00
199.00;36897741#0_1;60.96;10.60;66.00;14.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_392;133.00;MotorCycle_392;0;384.21;1.00;0.00;103.91;MotorCycle;;4;54.00
201.00;167457326_1;304.94;14.31;102.00;21.00;317766697#1_1;2.70;0.00;tripinfo_Auto_634;99.00;Auto_634;0;500.26;1.03;0.00;63.85;Auto;;3;17.00
202.00;36897741#0_1;60.96;9.15;69.00;16.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_400;133.00;MotorCycle_400;0;383.46;0.98;0.00;103.52;Auto;;4;51.00
204.00;36897741#0_1;60.96;9.36;73.00;20.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_401;131.00;MotorCycle_401;0;382.46;1.03;0.00;102.87;Car;;4;50.00
204.00;317371668#1_1;150.53;11.88;179.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1360;25.00;Auto_1360;0;147.83;1.13;0.00;14.91;Auto;;0;0.00
205.00;317371668#1_1;150.53;11.76;183.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1361;22.00;Auto_1361;0;146.83;0.96;0.00;10.50;Car;;0;0.00
206.00;36897741#0_1;60.96;9.60;76.00;21.00;167456697_1;2.70;0.00;tripinfo_Auto_421;130.00;Auto_421;0;383.46;1.05;0.00;102.47;Auto;;4;48.00
207.00;167457326_1;304.94;11.19;104.00;21.00;317766697#1_1;1.95;0.00;tripinfo_Bus_649;103.00;Bus_649;0;501.01;0.81;0.00;57.77;MotorCycle;;3;15.00
207.00;317371668#1_1;150.53;12.05;185.00;4.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1380;22.00;Bus_1380;0;148.58;0.87;0.00;9.41;MotorCycle;;0;0.00
208.00;167457326_1;304.94;10.53;107.00;20.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_688;101.00;MotorCycle_688;0;501.01;0.79;0.00;55.20;MotorCycle;;2;12.00
210.00;167457326_1;304.94;11.66;110.00;15.00;317766697#1_1;2.70;0.00;tripinfo_Auto_741;100.00;Auto_741;0;500.26;1.10;0.00;66.51;Auto;;2;10.00
211.00;331667964#4_1;46.11;8.02;75.00;7.00;37571582#0_1;2.70;0.00;tripinfo_Bus_512;136.00;Bus_512;0;558.95;1.09;0.00;99.03;Auto;;2;48.00
211.00;167457326_1;304.94;11.71;114.00;13.00;317766697#1_1;2.70;0.00;tripinfo_Auto_784;97.00;Auto_784;0;500.26;1.04;0.00;61.84;Auto;;2;5.00
213.00;331667964#4_1;46.11;8.29;78.00;8.00;37571582#0_1;2.70;0.00;tripinfo_Auto_525;135.00;Auto_525;0;558.95;1.02;0.00;95.20;Auto;;3;49.00
217.00;317371668#1_1;150.53;11.24;191.00;7.00;317371668#1_1;10.20;0.00;tripinfo_Auto_1406;26.00;Auto_1406;0;140.33;1.02;0.00;15.56;Bus;;0;0.00
218.00;173008341#6_1;117.82;12.14;16.00;5.00;330925771#2_1;1.95;0.00;tripinfo_Auto_91;202.00;Auto_91;0;1758.91;0.89;0.00;57.83;MotorCycle;;1;20.00
219.00;173008341#6_1;117.82;12.95;3.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Bus_33;216.00;Bus_33;0;1757.16;1.17;0.00;106.76;Car;;3;36.00
219.00;317371668#1_1;150.53;11.86;195.00;11.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1407;24.00;Auto_1407;0;146.83;1.24;0.00;14.93;Car;;0;0.00
220.00;317371668#1_1;150.53;11.85;198.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1464;22.00;Auto_1464;0;148.58;0.97;0.00;10.98;MotorCycle;;0;0.00
221.00;173008341#6_1;117.82;13.58;6.00;1.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_45;215.00;MotorCycle_45;0;1758.16;1.09;0.00;96.57;Auto;;2;28.00
222.00;173008341#6_1;117.82;13.49;44.00;2.00;330925771#2_1;3.70;0.00;tripinfo_MotorCycle_336;178.00;MotorCycle_336;0;1757.16;1.16;0.00;67.58;Car;;2;4.00
222.00;331667964#4_1;46.11;8.35;82.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_613;140.00;Bus_613;0;558.95;0.96;0.00;97.96;Auto;;3;51.00
222.00;317371668#1_1;150.53;13.94;201.00;2.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1508;21.00;Auto_1508;0;148.58;1.06;0.00;10.20;MotorCycle;;0;0.00
224.00;331667964#4_1;46.11;9.16;85.00;6.00;37571582#0_1;1.95;0.00;tripinfo_Bus_614;139.00;Bus_614;0;559.70;1.14;0.00;103.40;MotorCycle;;3;54.00
225.00;36897741#0_1;60.96;9.62;79.00;21.00;167456697_1;2.70;0.00;tripinfo_Car_439;146.00;Car_439;0;383.46;0.93;0.00;114.45;Auto;;5;56.00
226.00;36897741#0_1;60.96;9.17;82.00;23.00;167456697_1;1.95;0.00;tripinfo_Bus_441;144.00;Bus_441;0;384.21;0.93;0.00;112.81;MotorCycle;;5;54.00
226.00;331667964#4_1;46.11;8.57;88.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_677;138.00;Auto_677;0;558.95;1.02;0.00;98.49;Auto;;4;47.00
227.00;36897741#0_1;60.96;9.28;86.00;27.00;167456697_1;3.70;0.00;tripinfo_Bus_442;141.00;Bus_442;0;382.46;1.11;0.00;115.20;Car;;5;50.00
228.00;167461557#1_1;85.64;14.38;0.00;0.00;167584711#0_1;1.95;0.00;tripinfo_Auto_0;228.00;Auto_0;0;1620.61;1.06;0.00;117.14;MotorCycle;;3;68.00
228.00;331667964#4_1;46.11;8.92;91.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_678;137.00;Auto_678;0;559.70;0.99;0.00;95.98;MotorCycle;;4;43.00
228.00;317371668#1_1;150.53;12.01;204.00;2.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1527;24.00;Auto_1527;0;147.83;0.92;0.00;12.32;Auto;;0;0.00
229.00;36897741#0_1;60.96;9.96;89.00;29.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_450;140.00;MotorCycle_450;0;384.21;1.07;0.00;112.81;MotorCycle;;5;47.00
229.00;331667964#4_1;46.11;8.57;94.00;7.00;37571582#0_1;2.70;0.00;tripinfo_Bus_689;135.00;Bus_689;0;558.95;1.22;0.00;99.95;Auto;;4;38.00
230.00;317371668#1_1;150.53;11.63;207.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1528;23.00;Auto_1528;0;148.58;0.85;0.00;9.94;MotorCycle;;0;0.00
231.00;36897741#0_1;60.96;10.34;92.00;31.00;167456697_1;2.70;0.00;tripinfo_Car_459;139.00;Car_459;0;383.46;0.77;0.00;101.04;Auto;;5;47.00
233.00;335563875#0_1;147.10;14.06;11.00;0.00;36907357#1_1;1.95;0.00;tripinfo_Auto_90;222.00;Auto_90;0;1797.73;1.02;0.00;92.88;MotorCycle;;2;25.00
234.00;335563875#0_1;147.10;14.12;14.00;0.00;36907357#1_1;3.70;0.00;tripinfo_Bus_122;220.00;Bus_122;0;1795.98;1.03;0.00;93.34;Car;;2;23.00
235.00;167457326_1;304.94;10.03;117.00;16.00;317766697#1_1;1.95;0.00;tripinfo_Auto_785;118.00;Auto_785;0;501.01;0.75;0.00;69.72;MotorCycle;;3;22.00
236.00;173008341#6_1;117.82;15.71;13.00;6.00;330925771#2_1;10.20;0.00;tripinfo_Auto_57;223.00;Auto_57;0;1750.66;1.14;0.00;111.37;Bus;;3;31.00
237.00;167457326_1;304.94;11.21;120.00;19.00;317766697#1_1;3.70;0.00;tripinfo_Auto_786;117.00;Auto_786;0;499.26;1.03;0.00;81.47;Car;;2;21.00
238.00;331667964#4_1;46.11;8.94;97.00;10.00;37571582#0_1;1.95;0.00;tripinfo_Bus_690;141.00;Bus_690;0;559.70;0.90;0.00;96.05;MotorCycle;;5;41.00
238.00;167457326_1;304.94;10.95;123.00;17.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_824;115.00;MotorCycle_824;0;501.01;1.06;0.00;80.92;MotorCycle;;2;19.00
240.00;167457326_1;304.94;11.68;126.00;19.00;317766697#1_1;2.70;0.00;tripinfo_Auto_830;114.00;Auto_830;0;500.26;0.99;0.00;76.98;Auto;;2;19.00
241.00;167457326_1;304.94;12.02;129.00;22.00;317766697#1_1;1.95;0.00;tripinfo_Auto_831;112.00;Auto_831;0;501.01;1.00;0.00;75.70;MotorCycle;;2;16.00
243.00;317371668#1_1;150.53;12.16;219.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_1665;24.00;MotorCycle_1665;0;147.83;1.05;0.00;13.74;Auto;;0;0.00
244.00;331667964#4_1;46.11;7.85;110.00;0.00;37571582#0_1;10.20;0.00;tripinfo_Car_850;134.00;Car_850;0;551.45;1.10;0.00;97.34;Bus;;5;26.00
245.00;317371668#1_1;150.53;12.67;223.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1695;22.00;Auto_1695;0;148.58;1.09;0.00;11.76;MotorCycle;;0;0.00
246.00;173008341#6_1;117.82;15.44;19.00;7.00;330925771#2_1;2.70;0.00;tripinfo_Car_98;227.00;Car_98;0;1758.16;1.12;0.00;111.90;Auto;;3;30.00
246.00;331667964#4_1;46.11;8.60;113.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Car_851;133.00;Car_851;0;558.95;0.96;0.00;90.84;Auto;;4;12.00
248.00;331667964#4_1;46.11;8.77;116.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Bus_891;132.00;Bus_891;0;559.70;1.05;0.00;93.11;MotorCycle;;3;9.00
249.00;331667964#4_1;46.11;8.32;120.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Bus_911;129.00;Bus_911;0;558.95;0.93;0.00;85.39;Auto;;2;7.00
