tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
25.00;317371668#1_1;150.53;14.05;4.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_44;21.00;Bus_44;0;148.58;1.04;0.00;10.48;MotorCycle;;0;0.00
28.00;317371668#1_1;150.53;14.80;6.00;1.00;317371668#1_1;1.95;0.00;tripinfo_Auto_51;22.00;Auto_51;0;148.58;1.17;0.00;11.95;MotorCycle;;1;1.00
34.00;317371668#1_1;150.53;12.47;11.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_95;23.00;Bus_95;0;147.83;1.06;0.00;12.50;Auto;;0;0.00
38.00;317371668#1_1;150.53;12.60;14.00;2.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_103;24.00;MotorCycle_103;0;147.83;0.95;0.00;12.09;Auto;;0;0.00
40.00;317371668#1_1;150.53;12.24;18.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_104;22.00;MotorCycle_104;0;146.83;0.89;0.00;9.59;Car;;0;0.00
43.00;317371668#1_1;150.53;11.95;22.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_187;21.00;Car_187;0;148.58;0.89;0.00;8.59;MotorCycle;;0;0.00
52.00;317371668#1_1;150.53;13.24;30.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Car_246;22.00;Car_246;0;148.58;0.97;0.00;10.04;MotorCycle;;0;0.00
58.00;331667964#4_1;46.11;12.88;1.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_17;57.00;Auto_17;0;559.70;0.94;0.00;13.34;MotorCycle;;0;0.00
58.00;317371668#1_1;150.53;13.70;36.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_280;22.00;Auto_280;0;148.58;0.99;0.00;10.56;MotorCycle;;0;0.00
62.00;317371668#1_1;150.53;13.86;40.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_281;22.00;Auto_281;0;146.83;1.08;0.00;11.33;Car;;0;0.00
63.00;331667964#4_1;46.11;12.63;5.00;4.00;37571582#0_1;3.70;0.00;tripinfo_Auto_18;58.00;Auto_18;0;557.95;0.94;0.00;14.79;Car;;0;0.00
65.00;331667964#4_1;46.11;14.04;8.00;3.00;37571582#0_1;2.70;0.00;tripinfo_Bus_52;57.00;Bus_52;0;558.95;1.02;0.00;16.48;Auto;;0;0.00
66.00;317371668#1_1;150.53;13.65;43.00;6.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_293;23.00;MotorCycle_293;0;146.83;1.14;0.00;13.12;Car;;1;1.00
68.00;36897741#0_1;60.96;9.19;0.00;0.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_6;68.00;MotorCycle_6;0;383.46;1.05;0.00;40.41;Auto;;1;15.00
70.00;36897741#0_1;60.96;9.87;4.00;0.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_41;66.00;MotorCycle_41;0;382.46;0.96;0.00;35.67;Car;;1;13.00
73.00;36897741#0_1;60.96;9.45;9.00;0.00;167456697_1;2.70;0.00;tripinfo_Car_78;64.00;Car_78;0;383.46;1.01;0.00;35.36;Auto;;1;7.00
74.00;36897741#0_1;60.96;9.33;12.00;3.00;167456697_1;1.95;0.00;tripinfo_Car_79;62.00;Car_79;0;384.21;1.09;0.00;35.70;MotorCycle;;1;7.00
76.00;36897741#0_1;60.96;9.94;15.00;2.00;167456697_1;1.95;0.00;tripinfo_Car_109;61.00;Car_109;0;384.21;0.96;0.00;30.40;MotorCycle;;1;6.00
76.00;331667964#4_1;46.11;11.79;13.00;0.00;37571582#0_1;2.70;0.00;tripinfo_Car_111;63.00;Car_111;0;558.95;0.87;0.00;15.74;Auto;;0;0.00
77.00;36897741#0_1;60.96;9.44;18.00;5.00;167456697_1;3.70;0.00;tripinfo_Car_110;59.00;Car_110;0;382.46;0.93;0.00;27.90;Car;;1;4.00
78.00;331667964#4_1;46.11;13.44;22.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Car_188;56.00;Car_188;0;559.70;0.97;0.00;13.90;MotorCycle;;0;0.00
79.00;36897741#0_1;60.96;10.35;21.00;2.00;167456697_1;1.95;0.00;tripinfo_Auto_169;58.00;Auto_169;0;384.21;0.94;0.00;27.09;MotorCycle;;1;3.00
81.00;36897741#0_1;60.96;9.79;24.00;5.00;167456697_1;3.70;0.00;tripinfo_Auto_170;57.00;Auto_170;0;382.46;1.09;0.00;30.57;Car;;1;1.00
83.00;317371668#1_1;150.53;12.30;59.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_443;24.00;Bus_443;0;147.83;1.24;0.00;14.33;Auto;;0;0.00
84.00;317371668#1_1;150.53;12.25;62.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Bus_444;22.00;Bus_444;0;148.58;0.96;0.00;10.83;MotorCycle;;0;0.00
90.00;317371668#1_1;150.53;13.65;68.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_511;22.00;MotorCycle_511;0;148.58;1.01;0.00;11.14;MotorCycle;;0;0.00
92.00;317371668#1_1;150.53;13.59;71.00;0.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_533;21.00;MotorCycle_533;0;148.58;0.99;0.00;10.05;MotorCycle;;0;0.00
97.00;317371668#1_1;150.53;12.91;75.00;4.00;317371668#1_1;3.70;0.00;tripinfo_MotorCycle_534;22.00;MotorCycle_534;0;146.83;1.04;0.00;11.55;Car;;0;0.00
102.00;317371668#1_1;150.53;13.51;79.00;5.00;317371668#1_1;3.70;0.00;tripinfo_Car_560;23.00;Car_560;0;146.83;1.13;0.00;12.96;Car;;0;0.00
106.00;331667964#4_1;46.11;12.22;50.00;0.00;37571582#0_1;1.95;0.00;tripinfo_Auto_384;56.00;Auto_384;0;559.70;1.10;0.00;19.33;MotorCycle;;0;0.00
107.00;317371668#1_1;150.53;12.45;82.00;5.00;317371668#1_1;2.70;0.00;tripinfo_Bus_588;25.00;Bus_588;0;147.83;0.95;0.00;12.92;Auto;;1;1.00
110.00;317371668#1_1;150.53;12.21;86.00;2.00;317371668#1_1;2.70;0.00;tripinfo_Bus_666;24.00;Bus_666;0;147.83;1.06;0.00;13.55;Auto;;0;0.00
111.00;167457326_1;304.94;14.90;4.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_42;107.00;Auto_42;0;500.26;1.09;0.00;73.81;Auto;;1;44.00
112.00;317371668#1_1;150.53;12.69;89.00;4.00;317371668#1_1;1.95;0.00;tripinfo_Bus_673;23.00;Bus_673;0;148.58;1.02;0.00;11.73;MotorCycle;;0;0.00
113.00;167457326_1;304.94;14.18;8.00;4.00;317766697#1_1;3.70;0.00;tripinfo_Auto_43;105.00;Auto_43;0;499.26;1.04;0.00;69.85;Car;;1;43.00
115.00;167457326_1;304.94;14.28;10.00;1.00;317766697#1_1;1.95;0.00;tripinfo_Car_80;105.00;Car_80;0;501.01;1.03;0.00;69.40;MotorCycle;;2;43.00
115.00;36897741#0_1;60.96;10.34;28.00;7.00;167456697_1;3.70;0.00;tripinfo_Bus_179;87.00;Bus_179;0;382.46;1.06;0.00;59.67;Car;;1;26.00
115.00;317371668#1_1;150.53;11.18;93.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_727;22.00;Auto_727;0;148.58;0.82;0.00;8.00;MotorCycle;;0;0.00
116.00;167457326_1;304.94;15.04;15.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Auto_136;101.00;Auto_136;0;500.26;1.12;0.00;68.31;Auto;;1;38.00
118.00;36897741#0_1;60.96;9.47;31.00;7.00;167456697_1;2.70;0.00;tripinfo_Bus_210;87.00;Bus_210;0;383.46;1.10;0.00;60.62;Auto;;1;27.00
120.00;167457326_1;304.94;12.58;18.00;1.00;317766697#1_1;2.70;0.00;tripinfo_Auto_153;102.00;Auto_153;0;500.26;0.93;0.00;62.26;Auto;;1;35.00
121.00;167457326_1;304.94;13.06;22.00;1.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_180;99.00;MotorCycle_180;0;500.26;1.10;0.00;65.69;Auto;;1;32.00
124.00;167457326_1;304.94;12.18;29.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Car_237;95.00;Car_237;0;501.01;0.88;0.00;53.31;MotorCycle;;1;28.00
125.00;167457326_1;304.94;12.20;41.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_329;84.00;Bus_329;0;500.26;0.90;0.00;43.25;Auto;;1;16.00
125.00;317371668#1_1;150.53;11.25;100.00;0.00;317371668#1_1;10.20;0.00;tripinfo_Auto_774;25.00;Auto_774;0;140.33;0.85;0.00;12.47;Bus;;0;0.00
127.00;317371668#1_1;150.53;12.57;103.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Auto_775;24.00;Auto_775;0;147.83;1.14;0.00;14.34;Auto;;0;0.00
130.00;317371668#1_1;150.53;11.56;107.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Bus_811;23.00;Bus_811;0;147.83;0.84;0.00;9.93;Auto;;0;0.00
132.00;317371668#1_1;150.53;13.63;110.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Bus_812;22.00;Bus_812;0;148.58;1.12;0.00;11.77;MotorCycle;;0;0.00
135.00;36897741#0_1;60.96;9.65;35.00;1.00;167456697_1;2.70;0.00;tripinfo_Bus_267;100.00;Bus_267;0;383.46;0.92;0.00;68.10;Auto;;2;36.00
136.00;36897741#0_1;60.96;9.57;39.00;3.00;167456697_1;2.70;0.00;tripinfo_Car_279;97.00;Car_279;0;383.46;0.97;0.00;67.04;Auto;;2;34.00
140.00;167457326_1;304.94;13.03;43.00;2.00;317766697#1_1;1.95;0.00;tripinfo_Bus_330;97.00;Bus_330;0;501.01;0.96;0.00;58.48;MotorCycle;;3;26.00
142.00;317371668#1_1;150.53;12.51;119.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_921;23.00;MotorCycle_921;0;147.83;0.91;0.00;10.88;Auto;;0;0.00
143.00;167457326_1;304.94;12.20;48.00;0.00;317766697#1_1;1.95;0.00;tripinfo_Auto_363;95.00;Auto_363;0;501.01;0.90;0.00;54.22;MotorCycle;;2;23.00
143.00;331667964#4_1;46.11;9.48;53.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_402;90.00;MotorCycle_402;0;559.70;1.02;0.00;49.90;MotorCycle;;2;14.00
144.00;331667964#4_1;46.11;9.01;60.00;0.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_453;84.00;MotorCycle_453;0;559.70;0.99;0.00;42.94;MotorCycle;;1;13.00
146.00;331667964#4_1;46.11;9.74;62.00;1.00;37571582#0_1;1.95;0.00;tripinfo_Bus_461;84.00;Bus_461;0;559.70;0.92;0.00;39.71;MotorCycle;;2;12.00
147.00;167457326_1;304.94;13.44;54.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_411;93.00;Bus_411;0;500.26;0.98;0.00;55.88;Auto;;2;16.00
148.00;36897741#0_1;60.96;8.58;46.00;6.00;167456697_1;10.20;0.00;tripinfo_Bus_318;102.00;Bus_318;0;375.96;1.18;0.00;77.88;Bus;;3;33.00
149.00;167457326_1;304.94;13.15;57.00;3.00;317766697#1_1;1.95;0.00;tripinfo_Bus_412;92.00;Bus_412;0;501.01;0.97;0.00;54.25;MotorCycle;;2;15.00
150.00;36897741#0_1;60.96;9.27;50.00;10.00;167456697_1;2.70;0.00;tripinfo_Bus_319;100.00;Bus_319;0;383.46;1.13;0.00;74.52;Auto;;3;31.00
150.00;167457326_1;304.94;13.85;60.00;4.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_426;90.00;MotorCycle_426;0;499.26;1.05;0.00;55.60;Car;;2;14.00
152.00;36897741#0_1;60.96;10.04;53.00;13.00;167456697_1;1.95;0.00;tripinfo_Bus_320;99.00;Bus_320;0;384.21;1.16;0.00;73.58;MotorCycle;;3;27.00
153.00;36897741#0_1;60.96;10.08;57.00;17.00;167456697_1;3.70;0.00;tripinfo_Bus_321;96.00;Bus_321;0;382.46;0.87;0.00;62.97;Car;;3;23.00
156.00;331667964#4_1;46.11;7.95;66.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_480;90.00;Auto_480;0;558.95;1.03;0.00;50.85;Auto;;2;5.00
156.00;317371668#1_1;150.53;12.49;132.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1015;24.00;Bus_1015;0;147.83;1.23;0.00;14.52;Auto;;0;0.00
158.00;331667964#4_1;46.11;8.13;69.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_481;89.00;Auto_481;0;559.70;1.04;0.00;50.15;MotorCycle;;1;2.00
160.00;167457326_1;304.94;14.59;63.00;6.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_432;97.00;MotorCycle_432;0;500.26;1.05;0.00;62.16;Auto;;3;14.00
161.00;317371668#1_1;150.53;13.23;138.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1064;23.00;Bus_1064;0;147.83;1.04;0.00;11.86;Auto;;0;0.00
162.00;167457326_1;304.94;14.25;66.00;9.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_433;96.00;MotorCycle_433;0;501.01;1.05;0.00;60.66;MotorCycle;;3;12.00
164.00;317371668#1_1;150.53;12.45;142.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1065;22.00;Bus_1065;0;146.83;0.92;0.00;9.65;Car;;0;0.00
170.00;317371668#1_1;150.53;12.87;146.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1122;24.00;Bus_1122;0;147.83;1.24;0.00;13.99;Auto;;0;0.00
172.00;317371668#1_1;150.53;13.08;150.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Bus_1123;22.00;Bus_1123;0;146.83;1.02;0.00;11.25;Car;;0;0.00
174.00;317371668#1_1;150.53;13.18;153.00;4.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1145;21.00;Auto_1145;0;148.58;0.98;0.00;9.38;MotorCycle;;0;0.00
180.00;317371668#1_1;150.53;12.82;157.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Car_1202;23.00;Car_1202;0;147.83;0.98;0.00;11.67;Auto;;0;0.00
183.00;317371668#1_1;150.53;12.51;163.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1246;20.00;Bus_1246;0;148.58;0.91;0.00;8.27;MotorCycle;;0;0.00
185.00;167457326_1;304.94;12.33;69.00;9.00;317766697#1_1;2.70;0.00;tripinfo_Car_451;116.00;Car_451;0;500.26;0.89;0.00;75.44;Auto;;3;27.00
187.00;167457326_1;304.94;13.25;72.00;12.00;317766697#1_1;1.95;0.00;tripinfo_Car_452;115.00;Car_452;0;501.01;0.98;0.00;77.56;MotorCycle;;3;26.00
188.00;167457326_1;304.94;13.35;75.00;14.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_460;113.00;MotorCycle_460;0;501.01;1.12;0.00;80.72;MotorCycle;;3;24.00
190.00;167457326_1;304.94;12.82;77.00;13.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_479;113.00;MotorCycle_479;0;501.01;0.94;0.00;73.66;MotorCycle;;4;25.00
190.00;317371668#1_1;150.53;10.81;166.00;2.00;317371668#1_1;2.70;0.00;tripinfo_Bus_1249;24.00;Bus_1249;0;147.83;0.80;0.00;10.32;Auto;;0;0.00
191.00;167457326_1;304.94;13.04;81.00;15.00;317766697#1_1;2.70;0.00;tripinfo_Bus_492;110.00;Bus_492;0;500.26;1.16;0.00;78.10;Auto;;2;21.00
192.00;317371668#1_1;150.53;12.07;169.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1250;23.00;Bus_1250;0;148.58;0.97;0.00;11.21;MotorCycle;;0;0.00
193.00;317371668#1_1;150.53;12.97;172.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Car_1264;21.00;Car_1264;0;148.58;0.95;0.00;9.40;MotorCycle;;0;0.00
197.00;317371668#1_1;150.53;12.41;175.00;8.00;317371668#1_1;1.95;0.00;tripinfo_Car_1274;22.00;Car_1274;0;148.58;0.89;0.00;9.32;MotorCycle;;0;0.00
199.00;244327260#6_0;209.72;12.14;1.00;0.00;244329796#13_1;2.70;0.00;tripinfo_Bus_16;198.00;Bus_16;0;1539.02;0.88;0.00;71.79;Auto;;2;26.00
200.00;36897741#0_1;60.96;9.70;60.00;16.00;167456697_1;2.70;0.00;tripinfo_Bus_350;140.00;Bus_350;0;383.46;1.02;0.00;111.47;Auto;;4;61.00
201.00;244327260#6_0;209.72;13.33;5.00;2.00;244329796#13_1;3.70;0.00;tripinfo_Car_35;196.00;Car_35;0;1538.02;1.02;0.00;86.64;Car;;2;24.00
202.00;36897741#0_1;60.96;9.70;63.00;11.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_391;139.00;MotorCycle_391;0;383.46;1.11;0.00;112.86;Auto;;5;58.00
202.00;167457326_1;304.94;11.57;84.00;9.00;317766697#1_1;1.95;0.00;tripinfo_Auto_569;118.00;Auto_569;0;501.01;0.86;0.00;76.20;MotorCycle;;3;25.00
203.00;36897741#0_1;60.96;9.85;67.00;15.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_392;136.00;MotorCycle_392;0;384.21;1.00;0.00;107.11;MotorCycle;;4;55.00
204.00;167457326_1;304.94;13.47;88.00;10.00;317766697#1_1;3.70;0.00;tripinfo_Bus_601;116.00;Bus_601;0;499.26;0.99;0.00;78.90;Car;;4;25.00
204.00;317371668#1_1;150.53;12.45;179.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1360;25.00;Auto_1360;0;147.83;1.13;0.00;14.80;Auto;;0;0.00
205.00;317371668#1_1;150.53;12.34;183.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1361;22.00;Auto_1361;0;146.83;0.96;0.00;10.41;Car;;0;0.00
206.00;36897741#0_1;60.96;9.74;70.00;17.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_400;136.00;MotorCycle_400;0;383.46;0.98;0.00;106.24;Auto;;3;53.00
207.00;36897741#0_1;60.96;10.18;74.00;21.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_401;133.00;MotorCycle_401;0;382.46;1.03;0.00;104.86;Car;;3;50.00
207.00;167457326_1;304.94;15.45;94.00;15.00;317766697#1_1;10.20;0.00;tripinfo_Car_611;113.00;Car_611;0;492.76;1.13;0.00;80.65;Bus;;3;18.00
208.00;317371668#1_1;150.53;11.94;186.00;5.00;317371668#1_1;1.95;0.00;tripinfo_Bus_1380;22.00;Bus_1380;0;148.58;0.87;0.00;8.80;MotorCycle;;0;0.00
209.00;36897741#0_1;60.96;9.86;78.00;23.00;167456697_1;2.70;0.00;tripinfo_Auto_421;131.00;Auto_421;0;383.46;1.05;0.00;103.68;Auto;;3;47.00
209.00;331667964#4_1;46.11;8.88;71.00;4.00;37571582#0_1;1.95;0.00;tripinfo_Bus_503;138.00;Bus_503;0;559.70;0.96;0.00;95.46;MotorCycle;;2;49.00
209.00;167457326_1;304.94;14.04;99.00;20.00;317766697#1_1;3.70;0.00;tripinfo_Car_612;110.00;Car_612;0;499.26;1.02;0.00;74.20;Car;;3;18.00
211.00;331667964#4_1;46.11;8.35;74.00;6.00;37571582#0_1;2.70;0.00;tripinfo_Bus_512;137.00;Bus_512;0;558.95;1.09;0.00;100.03;Auto;;2;48.00
212.00;36897741#0_1;60.96;9.71;81.00;23.00;167456697_1;2.70;0.00;tripinfo_Car_439;131.00;Car_439;0;383.46;0.93;0.00;99.61;Auto;;4;45.00
214.00;36897741#0_1;60.96;10.21;84.00;25.00;167456697_1;1.95;0.00;tripinfo_Bus_441;130.00;Bus_441;0;384.21;0.93;0.00;98.30;MotorCycle;;3;42.00
215.00;36897741#0_1;60.96;10.04;87.00;28.00;167456697_1;3.70;0.00;tripinfo_Bus_442;128.00;Bus_442;0;382.46;1.11;0.00;101.91;Car;;2;40.00
215.00;317371668#1_1;150.53;11.79;191.00;7.00;317371668#1_1;10.20;0.00;tripinfo_Auto_1406;24.00;Auto_1406;0;140.33;1.02;0.00;14.07;Bus;;0;0.00
218.00;36897741#0_1;60.96;10.82;91.00;31.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_450;127.00;MotorCycle_450;0;384.21;1.07;0.00;99.16;MotorCycle;;2;41.00
219.00;36897741#0_1;60.96;9.42;94.00;33.00;167456697_1;2.70;0.00;tripinfo_Car_459;125.00;Car_459;0;383.46;0.77;0.00;87.45;Auto;;2;42.00
219.00;317371668#1_1;150.53;12.61;196.00;12.00;317371668#1_1;3.70;0.00;tripinfo_Auto_1407;23.00;Auto_1407;0;146.83;1.24;0.00;13.91;Car;;0;0.00
220.00;317371668#1_1;150.53;12.80;199.00;7.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1464;21.00;Auto_1464;0;148.58;0.97;0.00;9.93;MotorCycle;;0;0.00
221.00;36897741#0_1;60.96;8.87;98.00;34.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_477;123.00;MotorCycle_477;0;383.46;0.99;0.00;93.85;Auto;;3;41.00
222.00;167461557#1_1;85.64;14.67;0.00;0.00;167584711#0_1;1.95;0.00;tripinfo_Auto_0;222.00;Auto_0;0;1620.61;1.06;0.00;111.20;MotorCycle;;2;64.00
223.00;36897741#0_1;60.96;9.61;102.00;38.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_478;121.00;MotorCycle_478;0;382.46;0.88;0.00;88.10;Car;;2;40.00
223.00;331667964#4_1;46.11;8.29;78.00;8.00;37571582#0_1;2.70;0.00;tripinfo_Auto_525;145.00;Auto_525;0;558.95;1.02;0.00;105.22;Auto;;3;53.00
223.00;317371668#1_1;150.53;13.78;202.00;3.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1508;21.00;Auto_1508;0;148.58;1.06;0.00;10.20;MotorCycle;;0;0.00
224.00;173008341#6_1;117.82;16.03;3.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Bus_33;221.00;Bus_33;0;1757.16;1.17;0.00;111.72;Car;;3;48.00
225.00;36897741#0_1;60.96;9.72;108.00;41.00;167456697_1;10.20;0.00;tripinfo_MotorCycle_501;117.00;MotorCycle_501;0;375.96;0.92;0.00;85.40;Bus;;1;35.00
225.00;331667964#4_1;46.11;8.84;81.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Bus_613;144.00;Bus_613;0;558.95;0.96;0.00;101.41;Auto;;2;49.00
226.00;331667964#4_1;46.11;8.26;84.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Bus_614;142.00;Bus_614;0;559.70;1.14;0.00;106.42;MotorCycle;;3;57.00
228.00;331667964#4_1;46.11;8.47;88.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_677;140.00;Auto_677;0;558.95;1.02;0.00;100.53;Auto;;4;47.00
228.00;317371668#1_1;150.53;12.66;205.00;3.00;317371668#1_1;2.70;0.00;tripinfo_Auto_1527;23.00;Auto_1527;0;147.83;0.92;0.00;10.73;Auto;;0;0.00
230.00;331667964#4_1;46.11;9.30;91.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Auto_678;139.00;Auto_678;0;559.70;0.99;0.00;98.03;MotorCycle;;4;47.00
230.00;317371668#1_1;150.53;11.79;208.00;6.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1528;22.00;Auto_1528;0;148.58;0.85;0.00;8.76;MotorCycle;;0;0.00
232.00;173008341#6_1;117.82;14.91;6.00;1.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_45;226.00;MotorCycle_45;0;1758.16;1.09;0.00;107.96;Auto;;3;37.00
232.00;167589230#4_1;143.24;12.58;14.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_125;218.00;Bus_125;0;1983.54;1.15;0.00;85.57;Auto;;2;36.00
236.00;167589230#4_1;143.24;12.02;25.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Bus_213;211.00;Bus_213;0;1983.54;1.10;0.00;72.48;Auto;;1;25.00
241.00;36897741#0_1;60.96;10.77;111.00;44.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_502;130.00;MotorCycle_502;0;384.21;0.93;0.00;98.35;MotorCycle;;2;44.00
241.00;331667964#4_1;46.11;7.58;94.00;7.00;37571582#0_1;2.70;0.00;tripinfo_Bus_689;147.00;Bus_689;0;558.95;1.22;0.00;112.05;Auto;;5;46.00
242.00;36897741#0_1;60.96;10.48;114.00;46.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_510;128.00;MotorCycle_510;0;384.21;1.01;0.00;99.23;MotorCycle;;3;42.00
243.00;331667964#4_1;46.11;8.23;97.00;10.00;37571582#0_1;1.95;0.00;tripinfo_Bus_690;146.00;Bus_690;0;559.70;0.90;0.00;100.70;MotorCycle;;5;39.00
243.00;317371668#1_1;150.53;12.29;219.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_1665;24.00;MotorCycle_1665;0;147.83;1.05;0.00;13.26;Auto;;0;0.00
244.00;36897741#0_1;60.96;9.64;117.00;39.00;167456697_1;1.95;0.00;tripinfo_Bus_600;127.00;Bus_600;0;384.21;1.00;0.00;98.14;MotorCycle;;2;42.00
244.00;317371668#1_1;150.53;12.82;223.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1695;21.00;Auto_1695;0;148.58;1.09;0.00;11.15;MotorCycle;;0;0.00
246.00;36897741#0_1;60.96;9.87;120.00;38.00;167456697_1;3.70;0.00;tripinfo_Auto_642;126.00;Auto_642;0;382.46;1.10;0.00;99.39;Car;;2;42.00
246.00;331667964#4_1;46.11;7.78;110.00;0.00;37571582#0_1;10.20;0.00;tripinfo_Car_850;136.00;Car_850;0;551.45;1.10;0.00;99.29;Bus;;4;31.00
248.00;244327260#6_0;209.72;12.17;8.00;2.00;244329796#13_1;1.95;0.00;tripinfo_MotorCycle_56;240.00;MotorCycle_56;0;1539.77;0.90;0.00;116.11;MotorCycle;;4;55.00
248.00;173008341#6_1;117.82;15.83;13.00;6.00;330925771#2_1;10.20;0.00;tripinfo_Auto_57;235.00;Auto_57;0;1750.66;1.14;0.00;123.11;Bus;;3;36.00
248.00;36897741#0_1;60.96;10.09;123.00;32.00;167456697_1;1.95;0.00;tripinfo_Car_714;125.00;Car_714;0;384.21;0.99;0.00;95.16;MotorCycle;;4;42.00
249.00;-36907357#1_1;86.83;11.75;2.00;0.00;167462465_1;1.95;0.00;tripinfo_Car_23;247.00;Car_23;0;1941.52;0.89;0.00;89.31;MotorCycle;;3;40.00
250.00;244327260#6_0;209.72;13.55;17.00;8.00;244329796#13_1;2.70;0.00;tripinfo_Bus_75;233.00;Bus_75;0;1539.02;0.98;0.00;120.22;Auto;;4;43.00
250.00;167457326_1;304.94;14.25;102.00;21.00;317766697#1_1;2.70;0.00;tripinfo_Auto_634;148.00;Auto_634;0;500.26;1.03;0.00;113.02;Auto;;3;49.00
252.00;-36907357#1_1;86.83;11.41;6.00;4.00;167462465_1;3.70;0.00;tripinfo_Car_24;246.00;Car_24;0;1939.77;0.83;0.00;76.13;Car;;3;17.00
252.00;317371668#1_1;150.53;12.99;230.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_1747;22.00;Auto_1747;0;148.58;0.97;0.00;10.10;MotorCycle;;0;0.00
